"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"war","guerra","KNCC1521",40,"female","perceptual","La guerra la visualizo y escucho intensamente (explosiones, gritos). Huele a humo, polvo y quemado. La siento en el cuerpo como angustia y tensión. El tacto evoca vibraciones y escombros, pero el gusto es menos directo, quizá a metal o tierra."
"freshness","frescura","KNCC1521",40,"female","perceptual","La frescura la asocio mucho con el tacto, como sentir una brisa o el agua fría en la piel. También la relaciono con sabores como frutas y verduras recién lavadas, y con imágenes de colores verdes y ambientes limpios. El olor a limpio o a naturaleza húmeda aporta, y a veces se siente una sensación interna de alivio. El sonido es menos directo, pero puede venir de hojas moviéndose o agua corriendo."
"sponge","esponja","KNCC1521",40,"female","perceptual","La esponja se experimenta principalmente por la vista (su forma y color) y el tacto (su textura suave y absorbente). Tiene un olor característico a húmedo o a limpio cuando está nueva. El sonido es bajo, al exprimirla. El gusto es casi nulo, salvo la sensación de jabón si se usa para lavar trastes. Las sensaciones internas son mínimas, quizá una leve asociación con la limpieza."
"death","muerte","KNCC1521",40,"female","perceptual","La muerte se experimenta fuertemente como una sensación interna de vacío o pesadez en el pecho (interocepción). Visualmente es muy presente, por las imágenes de velorios, flores y ausencia. El olor a flores de cempasúchil, cera o incienso en un altar, y los sonidos de llanto o rezos en un funeral también la evocan. El tacto es frío o rígido, pero menos inmediato. No tiene un sabor asociado."
"bright","brillante","KNCC1521",40,"female","perceptual","La palabra 'brillante' se asocia inmediatamente con algo que refleja mucha luz, como el sol, un espejo o un metal pulido, por eso la experiencia visual es máxima. Se puede sentir un poco al tacto si se piensa en una superficie lisa y pulida, pero no es lo principal. No tiene relación directa con sonidos, olores o sabores, y la sensación corporal es muy baja, quizá solo como una leve sensación de calor si se piensa en el sol."
"flower","flor","KNCC1521",40,"female","perceptual","Le doy la máxima calificación visual porque al pensar en 'flor' inmediatamente viene a mi mente su imagen, colores y forma. El olfato es alto por el aroma característico de muchas flores, como las rosas o el jazmín. El tacto es moderado por la textura de los pétalos. La audición es baja, aunque a veces se asocia con el zumbido de abejas. El gusto es nulo porque no se come comúnmente, y la interocepción es mínima, quizá solo por una sensación de calma o alegría al verlas."
"miracle","milagro","KNCC1521",40,"female","perceptual","Un milagro lo asocio más con una experiencia interna profunda (asombro, esperanza, fe) y con imágenes mentales de luz o escenas inesperadas y positivas. No tiene un sabor, olor o sonido específico, aunque a veces se relaciona con música religiosa o suspiros de alivio. El tacto es poco relevante, salvo quizá una sensación de ligereza."
"treasure","tesoro","KNCC1521",40,"female","perceptual","Lo asocio visualmente con cofres llenos de monedas y joyas brillantes, y táctilmente con el peso y textura fría de las monedas de oro. Puede generar una leve emoción de excitación (interocepción), pero no tiene sabor u olor específico en mi cultura."
"song","cancion","KNCC1521",40,"female","perceptual","Una canción se experimenta principalmente a través del oído, por su naturaleza sonora y melódica. Puede generar sensaciones internas como emoción o nostalgia. A veces se asocia con imágenes de quien la canta o un video, pero el gusto y el olfato no están relacionados, y el tacto solo si se siente la vibración de la música."
"stone","piedra","KNCC1521",40,"female","perceptual","La piedra se experimenta principalmente por la vista (su forma y color) y el tacto (su textura áspera, fría y sólida). El sonido aparece al golpearla o arrastrarla. No tiene sabor u olor distintivo, aunque a veces huele a tierra o polvo. Puede generar una sensación interna de peso o dureza al imaginarla."
"mask","mascara","KNCC1521",40,"female","perceptual","La 'máscara' se experimenta principalmente por la vista, ya que su forma y diseño son lo primero que notamos, y por el tacto al sentir su textura y ajuste en la cara. Puede tener un olor leve a material nuevo o a tela, pero no es dominante. No se relaciona con sonido, gusto o sensaciones internas fuertes, a menos que cause incomodidad al usarla."
"gold","oro","KNCC1521",40,"female","perceptual","El oro lo asocio principalmente con su brillo y color característico, por eso la vista es máxima. El tacto es moderado por la sensación fría y lisa de una joya o moneda. El sonido es muy bajo, quizá al chocar dos piezas. No tiene olor o sabor definidos, y la sensación interna es leve, relacionada con la idea de valor o pesadez."
"engine","motor","KNCC1521",40,"female","perceptual","Asocio 'motor' principalmente con la vista (ver un motor funcionando) y el oído (su sonido característico). También hay una sensación corporal por la vibración y un olor a combustible o metal caliente, pero no tiene sabor."
"abyss","abismo","KNCC1521",40,"female","perceptual","Le doy la máxima calificación visual porque un abismo se imagina como una grieta profunda y oscura que impone por su vista. La interocepción es alta por la sensación de vértigo o vacío en el estómago que provoca. El tacto y la audición son bajos, aunque se puede asociar al viento que sopla en un desfiladero o a la sensación de frío. El olfato es casi nulo, quizás a tierra húmeda en un caso muy específico, y el gusto no tiene relación alguna."
"fire","fuego","KNCC1521",40,"female","perceptual","El fuego se experimenta intensamente a través de la vista por sus colores y movimiento, y por el olfato al quemar leña o comida. El sonido del crepitar es característico, y el calor se siente claramente en la piel. Dentro del cuerpo se percibe el calor o, a veces, incomodidad por el humo. No tiene un sabor asociado directamente."
"art","arte","KNCC1521",40,"female","action","El 'ARTE' se experimenta sobre todo con la cabeza (la imaginación, la percepción) y la mano/brazo (para crearlo, pintar, esculpir). La boca/garganta también son importantes para cantar, declamar o expresar opiniones sobre arte. El torso puede sentir emociones fuertes ante una obra (un nudo, mariposas). Los pies/piernas tienen una relación más indirecta, como al recorrer un museo o bailar, pero no son el centro de la experiencia para mí."
"power","poder","KNCC1521",40,"female","action","Para mí, el 'poder' se experimenta mucho con la mano/brazo porque es con lo que actúo y tomo cosas, y con la cabeza porque es donde está la decisión y la firmeza. La boca también es importante, pues con la palabra se ejerce influencia. Las piernas dan estabilidad, pero no son lo central, y el torso se siente más como soporte, no como fuente activa de poder."
"emptiness","vacio","KNCC1521",40,"female","action","El 'vacío' lo experimento principalmente en la cabeza como una sensación de ausencia o falta de pensamientos claros, y en el torso como un hueco o pesadez emocional en el pecho o estómago. La boca/garganta puede sentir sequedad o un nudo leve al intentar expresarlo. Las manos/brazos pueden sentir falta de propósito o ligereza, pero no una acción definida. Los pies/piernas no los asocio con la experiencia del vacío, ya que es más una sensación interna y no de movimiento o soporte."
"journey","viaje","KNCC1521",40,"female","action","Como mexicana, experimento 'VIAJE' principalmente con los pies/piernas (5) porque implica movimiento y traslado físico. La cabeza (4) está muy involucrada en la planeación, los recuerdos y la experiencia sensorial del lugar. Las manos/brazos (3) y el torso (3) participan al cargar maletas o adaptarse al entorno. La boca/garganta (2) tiene un rol menor, aunque asociado a saborear comida típica o platicar anécdotas."
"ocean","oceano","KNCC1521",40,"female","action","El 'OCÉANO' lo experimento mucho con la cabeza por la contemplación, el recuerdo de su inmensidad y el sonido de las olas. Con el pie/pierna, por la acción de caminar por la playa o sentir el agua. Con el torso y la mano/brazo, por la sensación al nadar o flotar. Con la boca/garganta, menos, aunque recuerdo el sabor salado o el respirar la brisa."
"war","guerra","KNCC1521",40,"female","action","La 'guerra' la experimento sobre todo con la cabeza, por el peso de las decisiones, el miedo y los recuerdos. Con la mano/brazo, por la acción de empuñar un arma o defenderse. Con el pie/pierna, por la necesidad de huir o avanzar en un campo de batalla. Con el torso, por la opresión en el pecho ante la violencia. Con la boca/garganta, poco, quizá por gritar o por el nudo en la garganta, pero es menos central."
"freshness","frescura","KNCC1521",40,"female","action","La frescura se experimenta más en el torso al sentir la brisa o el alivio del calor en la piel y la ropa ligera. En la cabeza, con el viento en el cabello y rostro. En la mano/brazo al tocar algo frío o agitar el aire. En la boca/garganta al beber algo fresco, pero es más específico. En el pie/pierna es menos común, quizá al caminar descalzo o con el suelo fresco."
"sponge","esponja","KNCC1521",40,"female","action","Una esponja se experimenta casi exclusivamente con la mano y el brazo, ya que la usamos para agarrarla, apretarla y frotar superficies. El torso podría tener una ligera asociación si pensamos en secarnos el cuerpo con una esponja después de bañarnos, pero la acción principal es manual. Las otras partes del cuerpo no tienen una relación directa con su uso cotidiano."
